Clock,S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix,Miscellaneous
04/26/10 17:14:59.279422,Rcv,Ack,64,,,,632216348,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:59.310671,Snd,Nrm,   65,   66,ID_REPLICA_MANAGER_SERIALIZE,2543,632216383,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,63,,
04/26/10 17:14:59.310671,Rcv,Ack,65,,,,632216383,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:59.326295,Rcv,Nrm,   74,   90,ID_REPLICA_MANAGER_SERIALIZE,2543,632216394,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,66,,
632216405: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 104.000
04/26/10 17:14:59.373169,Rcv,Nrm,   75,   91,ID_REPLICA_MANAGER_SERIALIZE,2543,632216426,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,67,,
632216439: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 105.000
04/26/10 17:14:59.373169,Snd,Nrm,   66,   67,ID_REPLICA_MANAGER_SERIALIZE,2543,632216443,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,64,,
04/26/10 17:14:59.373169,Rcv,Ack,66,,,,632216443,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:59.388793,Rcv,Nrm,   76,   92,ID_REPLICA_MANAGER_SERIALIZE,2543,632216452,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,68,,
632216472: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 106.000
04/26/10 17:14:59.404417,Snd,Nrm,   67,   68,ID_REPLICA_MANAGER_SERIALIZE,2543,632216477,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,65,,
04/26/10 17:14:59.420042,Rcv,Ack,67,,,,632216489,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:59.451291,Snd,Nrm,   68,   69,ID_REPLICA_MANAGER_SERIALIZE,2543,632216514,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,66,,
04/26/10 17:14:59.466915,Rcv,Ack,68,,,,632216525,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:15:00.810613,Rcv,Nrm,   16,   88,ID_INTERNAL_PING,72,632217877,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,66,,
04/26/10 17:15:00.826238,Snd,Nrm,16777215,   69,ID_CONNECTED_PONG,136,632217888,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,66,,
04/26/10 17:15:01.169975,Rcv,Nrm,   17,   90,ID_REPLICA_MANAGER_SERIALIZE,2543,632218232,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,8,,
632218234: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 1.000
04/26/10 17:15:01.232472,Snd,Nrm,   12,   13,ID_REPLICA_MANAGER_SERIALIZE,2543,632218296,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,10,,
04/26/10 17:15:01.232472,Rcv,Ack,12,,,,632218296,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:01.654331,Rcv,Nrm,   18,   91,ID_REPLICA_MANAGER_SERIALIZE,2543,632218715,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,9,,
632218718: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 3.000
04/26/10 17:15:01.685580,Snd,Nrm,   13,   14,ID_REPLICA_MANAGER_SERIALIZE,2543,632218758,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,11,,
04/26/10 17:15:01.701204,Rcv,Ack,13,,,,632218769,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:01.716829,Rcv,Nrm,   19,   92,ID_REPLICA_MANAGER_SERIALIZE,2543,632218780,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,10,,
632218809: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 5.000
04/26/10 17:15:01.763702,Rcv,Nrm,   20,   93,ID_REPLICA_MANAGER_SERIALIZE,2543,632218833,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,11,,
632218839: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 7.000
04/26/10 17:15:01.779326,Snd,Nrm,   14,   15,ID_REPLICA_MANAGER_SERIALIZE,2543,632218844,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,12,,
04/26/10 17:15:01.794951,Rcv,Ack,14,,,,632218855,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:01.826199,Rcv,Nrm,   21,   94,ID_REPLICA_MANAGER_SERIALIZE,2543,632218898,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,12,,
632218900: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 9.000
04/26/10 17:15:01.841824,Snd,Nrm,   15,   16,ID_REPLICA_MANAGER_SERIALIZE,2543,632218908,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,13,,
04/26/10 17:15:01.857448,Rcv,Ack,15,,,,632218919,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:01.857448,Rcv,Nrm,   22,   95,ID_REPLICA_MANAGER_SERIALIZE,2543,632218930,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,13,,
632218930: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 10.000
04/26/10 17:15:01.904321,Snd,Nrm,   16,   17,ID_REPLICA_MANAGER_SERIALIZE,2543,632218962,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,14,,
04/26/10 17:15:01.904321,Rcv,Ack,16,,,,632218973,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:01.919946,Rcv,Nrm,   23,   96,ID_REPLICA_MANAGER_SERIALIZE,2543,632218984,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,14,,
632218990: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 12.000
04/26/10 17:15:01.966819,Snd,Nrm,   17,   18,ID_REPLICA_MANAGER_SERIALIZE,2543,632219027,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,15,,
04/26/10 17:15:01.966819,Rcv,Ack,17,,,,632219037,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:01.982443,Rcv,Nrm,   24,   97,ID_REPLICA_MANAGER_SERIALIZE,2543,632219048,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,15,,
632219051: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 14.000
04/26/10 17:15:02.29317,Snd,Nrm,   18,   19,ID_REPLICA_MANAGER_SERIALIZE,2543,632219091,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,16,,
04/26/10 17:15:02.29317,Rcv,Ack,18,,,,632219091,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:02.44941,Rcv,Nrm,   25,   98,ID_REPLICA_MANAGER_SERIALIZE,2543,632219113,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,16,,
632219142: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 16.000
04/26/10 17:15:02.107439,Rcv,Nrm,   26,   99,ID_REPLICA_MANAGER_SERIALIZE,2543,632219166,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,17,,
632219172: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 18.000
04/26/10 17:15:02.107439,Snd,Nrm,   19,   20,ID_REPLICA_MANAGER_SERIALIZE,2543,632219177,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,17,,
04/26/10 17:15:02.123063,Rcv,Ack,19,,,,632219188,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:02.169936,Rcv,Nrm,   27,  100,ID_REPLICA_MANAGER_SERIALIZE,2543,632219231,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,18,,
632219233: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 20.000
04/26/10 17:15:02.169936,Snd,Nrm,   20,   21,ID_REPLICA_MANAGER_SERIALIZE,2543,632219241,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,18,,
04/26/10 17:15:02.185561,Rcv,Ack,20,,,,632219252,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:02.201185,Rcv,Nrm,   28,  101,ID_REPLICA_MANAGER_SERIALIZE,2543,632219263,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,19,,
632219263: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 21.000
04/26/10 17:15:02.232434,Snd,Nrm,   21,   22,ID_REPLICA_MANAGER_SERIALIZE,2543,632219295,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,19,,
04/26/10 17:15:02.248058,Rcv,Ack,21,,,,632219306,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:02.248058,Rcv,Nrm,   29,  102,ID_REPLICA_MANAGER_SERIALIZE,2543,632219317,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,20,,
632219323: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 23.000
04/26/10 17:15:02.294931,Snd,Nrm,   22,   23,ID_REPLICA_MANAGER_SERIALIZE,2543,632219360,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,20,,
04/26/10 17:15:02.310556,Rcv,Ack,22,,,,632219370,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:02.310556,Rcv,Nrm,   30,  103,ID_REPLICA_MANAGER_SERIALIZE,2543,632219381,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,21,,
632219384: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 25.000
04/26/10 17:15:02.357429,Snd,Nrm,   23,   24,ID_REPLICA_MANAGER_SERIALIZE,2543,632219424,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,21,,
04/26/10 17:15:02.357429,Rcv,Ack,23,,,,632219424,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:02.373053,Rcv,Nrm,   31,  104,ID_REPLICA_MANAGER_SERIALIZE,2543,632219446,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,22,,
632219475: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 27.000
04/26/10 17:15:02.435551,Rcv,Nrm,   32,  105,ID_REPLICA_MANAGER_SERIALIZE,2543,632219499,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,23,,
632219505: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 29.000
04/26/10 17:15:02.451175,Snd,Nrm,   24,   25,ID_REPLICA_MANAGER_SERIALIZE,2543,632219510,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,22,,
04/26/10 17:15:02.451175,Rcv,Ack,24,,,,632219521,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:02.498049,Rcv,Nrm,   33,  106,ID_REPLICA_MANAGER_SERIALIZE,2543,632219564,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,24,,
632219566: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 31.000
04/26/10 17:15:02.513673,Snd,Nrm,   25,   26,ID_REPLICA_MANAGER_SERIALIZE,2543,632219574,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,23,,
04/26/10 17:15:02.513673,Rcv,Ack,25,,,,632219585,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:02.529297,Rcv,Nrm,   34,  107,ID_REPLICA_MANAGER_SERIALIZE,2543,632219596,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,25,,
632219596: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 32.000
04/26/10 17:15:02.560546,Snd,Nrm,   26,   27,ID_REPLICA_MANAGER_SERIALIZE,2543,632219628,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,24,,
04/26/10 17:15:02.576171,Rcv,Ack,26,,,,632219639,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:02.591795,Rcv,Nrm,   35,  108,ID_REPLICA_MANAGER_SERIALIZE,2543,632219650,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,26,,
632219656: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 34.000
04/26/10 17:15:02.623044,Snd,Nrm,   27,   28,ID_REPLICA_MANAGER_SERIALIZE,2543,632219693,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,25,,
04/26/10 17:15:02.638668,Rcv,Ack,27,,,,632219703,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:02.654293,Rcv,Nrm,   36,  109,ID_REPLICA_MANAGER_SERIALIZE,2543,632219714,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,27,,
632219717: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 36.000
04/26/10 17:15:02.685541,Snd,Nrm,   28,   29,ID_REPLICA_MANAGER_SERIALIZE,2543,632219757,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,26,,
04/26/10 17:15:02.685541,Rcv,Ack,28,,,,632219757,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:02.716790,Rcv,Nrm,   37,  110,ID_REPLICA_MANAGER_SERIALIZE,2543,632219779,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,28,,
632219808: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 38.000
04/26/10 17:15:02.763663,Rcv,Nrm,   38,  111,ID_REPLICA_MANAGER_SERIALIZE,2543,632219832,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,29,,
632219838: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 40.000
04/26/10 17:15:02.779288,Snd,Nrm,   29,   30,ID_REPLICA_MANAGER_SERIALIZE,2543,632219843,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,27,,
04/26/10 17:15:02.794912,Rcv,Ack,29,,,,632219854,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:02.826161,Rcv,Nrm,   39,  112,ID_REPLICA_MANAGER_SERIALIZE,2543,632219897,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,30,,
632219899: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 42.000
04/26/10 17:15:02.841785,Snd,Nrm,   30,   31,ID_REPLICA_MANAGER_SERIALIZE,2543,632219907,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,28,,
04/26/10 17:15:02.857410,Rcv,Ack,30,,,,632219918,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:02.857410,Rcv,Nrm,   40,  113,ID_REPLICA_MANAGER_SERIALIZE,2543,632219929,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,31,,
632219929: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 43.000
04/26/10 17:15:02.888659,Snd,Nrm,   31,   32,ID_REPLICA_MANAGER_SERIALIZE,2543,632219961,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,29,,
04/26/10 17:15:02.904283,Rcv,Ack,31,,,,632219972,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:02.919907,Rcv,Nrm,   41,  114,ID_REPLICA_MANAGER_SERIALIZE,2543,632219983,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,32,,
632219989: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 45.000
04/26/10 17:15:02.966781,Snd,Nrm,   32,   33,ID_REPLICA_MANAGER_SERIALIZE,2543,632220026,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,30,,
04/26/10 17:15:02.966781,Rcv,Ack,32,,,,632220029,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:02.982405,Rcv,Nrm,   42,  115,ID_REPLICA_MANAGER_SERIALIZE,2543,632220047,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,33,,
632220050: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 46.000
04/26/10 17:15:03.29278,Snd,Nrm,   33,   34,ID_REPLICA_MANAGER_SERIALIZE,2543,632220099,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,31,,
04/26/10 17:15:03.29278,Rcv,Ack,33,,,,632220099,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:03.44903,Rcv,Nrm,   43,  116,ID_REPLICA_MANAGER_SERIALIZE,2543,632220112,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,34,,
632220141: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 48.000
04/26/10 17:15:03.76151,Snd,Nrm,   34,   35,ID_REPLICA_MANAGER_SERIALIZE,2543,632220144,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,32,,
04/26/10 17:15:03.76151,Rcv,Ack,34,,,,632220148,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:03.107400,Rcv,Nrm,   44,  117,ID_REPLICA_MANAGER_SERIALIZE,2543,632220165,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,35,,
632220179: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 50.000
04/26/10 17:15:03.169898,Rcv,Nrm,   45,  118,ID_REPLICA_MANAGER_SERIALIZE,2543,632220232,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,36,,
632220242: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 52.000
04/26/10 17:15:03.185522,Snd,Nrm,   35,   36,ID_REPLICA_MANAGER_SERIALIZE,2543,632220253,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,33,,
04/26/10 17:15:03.185522,Rcv,Ack,35,,,,632220254,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:03.201147,Rcv,Nrm,   46,  119,ID_REPLICA_MANAGER_SERIALIZE,2543,632220264,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,37,,
632220282: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 53.000
04/26/10 17:15:03.216771,Snd,Nrm,   36,   37,ID_REPLICA_MANAGER_SERIALIZE,2543,632220288,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,34,,
04/26/10 17:15:03.216771,Rcv,Ack,36,,,,632220288,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:03.248020,Rcv,Nrm,   47,  120,ID_REPLICA_MANAGER_SERIALIZE,2543,632220318,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,38,,
04/26/10 17:15:03.248020,Snd,Nrm,   37,   38,ID_REPLICA_MANAGER_SERIALIZE,2543,632220319,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,35,,
04/26/10 17:15:03.248020,Rcv,Ack,37,,,,632220319,127.0.0.1:12345,127.0.0.1:4943,,,,,,
632220344: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 55.000
04/26/10 17:15:03.310517,Snd,Nrm,   38,   39,ID_REPLICA_MANAGER_SERIALIZE,2543,632220377,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,36,,
04/26/10 17:15:03.326142,Rcv,Nrm,   48,  121,ID_REPLICA_MANAGER_SERIALIZE,2543,632220385,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,39,,
04/26/10 17:15:03.326142,Rcv,Ack,38,,,,632220388,127.0.0.1:12345,127.0.0.1:4943,,,,,,
632220405: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 57.000
04/26/10 17:15:03.373015,Rcv,Nrm,   49,  122,ID_REPLICA_MANAGER_SERIALIZE,2543,632220439,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,40,,
632220465: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 59.000
04/26/10 17:15:03.404264,Snd,Nrm,   39,   40,ID_REPLICA_MANAGER_SERIALIZE,2543,632220471,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,37,,
04/26/10 17:15:03.404264,Rcv,Ack,39,,,,632220471,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:03.435513,Rcv,Nrm,   50,  123,ID_REPLICA_MANAGER_SERIALIZE,2543,632220503,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,41,,
632220526: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 61.000
04/26/10 17:15:03.466761,Snd,Nrm,   40,   41,ID_REPLICA_MANAGER_SERIALIZE,2543,632220535,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,38,,
04/26/10 17:15:03.482386,Rcv,Ack,40,,,,632220546,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:03.498010,Rcv,Nrm,   51,  124,ID_REPLICA_MANAGER_SERIALIZE,2543,632220568,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,42,,
632220586: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 63.000
04/26/10 17:15:03.529259,Rcv,Nrm,   52,  125,ID_REPLICA_MANAGER_SERIALIZE,2543,632220589,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,43,,
04/26/10 17:15:03.529259,Snd,Nrm,   41,   42,ID_REPLICA_MANAGER_SERIALIZE,2543,632220589,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,39,,
04/26/10 17:15:03.529259,Rcv,Ack,41,,,,632220600,127.0.0.1:12345,127.0.0.1:4943,,,,,,
632220616: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 64.000
04/26/10 17:15:03.591757,Rcv,Nrm,   53,  126,ID_REPLICA_MANAGER_SERIALIZE,2543,632220654,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,44,,
04/26/10 17:15:03.591757,Snd,Nrm,   42,   43,ID_REPLICA_MANAGER_SERIALIZE,2543,632220654,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,40,,
04/26/10 17:15:03.591757,Rcv,Ack,42,,,,632220664,127.0.0.1:12345,127.0.0.1:4943,,,,,,
632220677: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 66.000
04/26/10 17:15:03.654254,Rcv,Nrm,   54,  127,ID_REPLICA_MANAGER_SERIALIZE,2543,632220718,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,45,,
04/26/10 17:15:03.654254,Snd,Nrm,   43,   44,ID_REPLICA_MANAGER_SERIALIZE,2543,632220718,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,41,,
04/26/10 17:15:03.669879,Rcv,Ack,43,,,,632220729,127.0.0.1:12345,127.0.0.1:4943,,,,,,
632220738: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 68.000
04/26/10 17:15:03.701127,Rcv,Nrm,   55,  128,ID_REPLICA_MANAGER_SERIALIZE,2543,632220772,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,46,,
632220798: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 70.000
04/26/10 17:15:03.732376,Snd,Nrm,   44,   45,ID_REPLICA_MANAGER_SERIALIZE,2543,632220804,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,42,,
04/26/10 17:15:03.748001,Rcv,Ack,44,,,,632220815,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:03.763625,Rcv,Nrm,   56,  129,ID_REPLICA_MANAGER_SERIALIZE,2543,632220836,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,47,,
632220859: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 72.000
04/26/10 17:15:03.810498,Snd,Nrm,   45,   46,ID_REPLICA_MANAGER_SERIALIZE,2543,632220868,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,43,,
04/26/10 17:15:03.810498,Rcv,Ack,45,,,,632220879,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:03.841747,Rcv,Nrm,   57,  130,ID_REPLICA_MANAGER_SERIALIZE,2543,632220901,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,48,,
632220919: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 74.000
04/26/10 17:15:03.857371,Rcv,Nrm,   58,  131,ID_REPLICA_MANAGER_SERIALIZE,2543,632220922,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,49,,
04/26/10 17:15:03.857371,Snd,Nrm,   46,   47,ID_REPLICA_MANAGER_SERIALIZE,2543,632220922,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,44,,
04/26/10 17:15:03.872996,Rcv,Ack,46,,,,632220933,127.0.0.1:12345,127.0.0.1:4943,,,,,,
632220949: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 75.000
04/26/10 17:15:03.919869,Rcv,Nrm,   59,  132,ID_REPLICA_MANAGER_SERIALIZE,2543,632220987,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,50,,
04/26/10 17:15:03.919869,Snd,Nrm,   47,   48,ID_REPLICA_MANAGER_SERIALIZE,2543,632220987,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,45,,
04/26/10 17:15:03.935493,Rcv,Ack,47,,,,632220997,127.0.0.1:12345,127.0.0.1:4943,,,,,,
632221010: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 77.000
04/26/10 17:15:03.982367,Rcv,Nrm,   60,  133,ID_REPLICA_MANAGER_SERIALIZE,2543,632221051,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,51,,
04/26/10 17:15:03.982367,Snd,Nrm,   48,   49,ID_REPLICA_MANAGER_SERIALIZE,2543,632221051,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,46,,
04/26/10 17:15:03.997991,Rcv,Ack,48,,,,632221062,127.0.0.1:12345,127.0.0.1:4943,,,,,,
632221071: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 79.000
04/26/10 17:15:04.44864,Rcv,Nrm,   61,  134,ID_REPLICA_MANAGER_SERIALIZE,2543,632221105,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,52,,
632221131: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 81.000
04/26/10 17:15:04.76113,Snd,Nrm,   49,   50,ID_REPLICA_MANAGER_SERIALIZE,2543,632221137,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,47,,
04/26/10 17:15:04.76113,Rcv,Ack,49,,,,632221148,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:15:04.107362,Rcv,Nrm,   62,  135,ID_REPLICA_MANAGER_SERIALIZE,2543,632221169,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,53,,
632221192: Wole2 632177594000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 83.000
